,output
2636,150.99131365907797
2637,171.1380730398318
2638,208.41597875196229
2639,231.37278098362773
2640,260.07093743541327
2641,279.8655710342038
2642,287.89748751132345
2643,295.924988203832
2644,279.72601138640124
2645,244.96665700236755
2646,289.07550771590877
2647,189.893069273023
2648,156.31435568727127
2649,122.70463864004425
2650,74.21184858946818
2651,77.17898757452798
2652,95.87462815693067
2653,71.64373486238026
2654,66.86418095387917
2655,71.64373486238026
2656,47.38183810635459
2657,71.64373486238026
2658,52.948094279977596
2659,90.7977121780997
2660,134.03123163588202
2661,204.33560236592788
2662,237.2699527295361
2663,265.45738903555366
2664,279.0761136391254
2665,269.7282933479241
2666,259.0396015052009
2667,231.6617646521081
2668,230.34144505341538
2669,185.4410554553397
2670,185.4410554553397
2671,185.4410554553397
2672,146.44864433573449
2673,146.44864433573449
2674,146.44864433573449
2675,180.20183561647224
2676,202.18397940521984
2677,203.50429900391256
2678,199.09300704559286
2679,183.5133065602573
2680,201.51231966067348
2681,200.19200006198074
2682,190.8236278179503
2683,189.04855927240502
2684,178.17396009346325
2685,183.59020511063753
2686,228.27042758215998
2687,229.5863313962417
2688,252.7028874474635
2689,232.3725659654649
2690,222.20911049730358
2691,235.1525875698647
2692,237.78881098263915
2693,240.23912705919506
2694,200.22696670855595
2695,218.25698327044742
2696,178.4540616040318
2697,146.6649327926193
2698,146.6649327926193
2699,118.92741975386053
2700,135.5465103291735
2701,111.31561703462307
2702,108.6793936218486
2703,108.6793936218486
2704,94.69652645931012
2705,89.13027028568713
2706,126.17813808514306
2707,118.92741975386053
2708,129.1081708459916
2709,169.8705258809925
2710,174.48502079950055
2711,188.93030902236194
2712,188.93030902236194
2713,170.4515792376531
2714,131.33157721571848
2715,131.33157721571848
2716,129.05949636191082
2717,143.14064202580545
2718,118.90974873125504
2719,142.04164900941754
2720,139.40542559664308
2721,138.08510599795034
2722,139.40542559664308
2723,109.39136533077586
2724,116.27352531848057
2725,90.69572474837318
2726,90.69572474837318
2727,112.02758874355033
2728,112.02758874355033
2729,101.33889690082714
2730,114.66381215632478
2731,114.66381215632478
2732,110.34312658589079
2733,110.34312658589079
2734,116.27352531848057
2735,95.60402901495532
2736,101.13928172710305
2737,101.13928172710305
2738,121.4446354716615
2739,121.4446354716615
2740,106.70553790072603
2741,102.74899488925882
2742,131.5943831023173
2743,110.11872091551484
2744,111.43462472959656
2745,138.59555078499548
2746,135.6965214856222
2747,135.6965214856222
2748,137.67479299135582
2749,153.8987375462267
2750,153.8987375462267
2751,178.1606343022524
2752,127.49404189922478
2753,94.69652645931012
2754,104.18832218292506
2755,129.1081708459916
2756,144.16180695861848
2757,144.16180695861848
2758,217.03317466452893
2759,256.4164351725734
2760,259.7775101336338
2761,244.8428817159804
2762,252.23739823888826
2763,222.43257665724448
2764,193.58115272015087
2765,237.53256045828738
2766,217.9834371221259
2767,185.87784905045837
2768,200.07020217284233
2769,181.38223370391
2770,177.4256906924428
2771,176.639720909898
2772,180.5248203724953
2773,161.27693122225628
2774,141.3666743803654
2775,162.1043579039012
2776,162.76230981094204
2777,162.1043579039012
2778,103.32511342198953
2779,149.64059751563275
2780,169.2493237782047
2781,191.9608630228631
2782,271.63378323772764
2783,295.0208172890186
2784,309.93489375384297
2785,324.9962019799402
2786,323.0179304742066
2787,314.990429781698
2788,304.662446928294
2789,234.36574831171853
2790,217.0246871183432
2791,130.61467068286134
2792,146.19437116819688
2793,146.19437116819688
2794,127.12471724070609
2795,131.51401591808104
2796,133.65734641380766
2797,96.66133042205256
2798,115.35697100445523
2799,125.60474986084519
2800,120.13652491295635
2801,91.09507424842957
2802,95.87462815693067
2803,92.41097806251129
2804,128.12209370165996
2805,152.6599725770396
2806,186.09900736238058
2807,249.47487041630572
2808,284.544466710028
2809,308.8063634660537
2810,316.8338641585623
2811,300.6038838796562
2812,313.54736095221733
2813,270.6284991887346
2814,183.90382505895312
2815,210.3685762318766
2816,154.80330307276625
2817,148.5120672278435
2818,133.5903186495488
2819,130.623179664489
2820,124.39897158382512
2821,103.9419702933827
2822,104.00899805764156
2823,104.00899805764156
2824,122.63761087578537
2825,130.03212739869323
2826,69.43229468096708
2827,124.39897158382512
2828,129.96522775744813
2829,120.6767631170353
2830,195.5956287655892
2831,236.3579838005901
2832,269.2710733658306
2833,270.7901801401007
2834,293.70516962056934
2835,268.3398640635448
2836,268.3398640635448
2837,211.8195733204601
2838,174.94668441489304
2839,217.03261537744604
2840,131.14854416206464
2841,149.8441847444673
2842,120.6767631170353
2843,120.6767631170353
2844,120.6767631170353
2845,115.11050694341229
2846,96.41486636100962
2847,96.34783859675073
2848,101.15369585298771
2849,130.34679406339842
2850,117.40331699083731
2851,141.8434489696112
2852,188.9816596311599
2853,188.9816596311599
2854,231.42080471034996
2855,261.0707224172504
2856,244.6504190175148
2857,345.76520319876374
2858,337.8565329604404
2859,277.74941591897385
2860,257.11417940578326
2861,222.8541825649857
2862,207.491392877344
2863,226.8063097918419
2864,210.12761629011845
2865,193.22759620609017
2866,193.22759620609017
2867,176.36909813088417
2868,177.02705003792502
2869,133.92228093822374
2870,146.68752278803663
2871,116.04977040546314
2872,141.12126661441363
2873,118.46908302054376
2874,107.8259108680898
2875,141.97474936817244
2876,183.39505631021422
2877,221.2241222555072
2878,249.20068348786614
2879,270.6686735611982
2880,286.93955549741554
2881,257.4031630742636
2882,253.1528107147223
2883,271.18282727661375
2884,242.0093699251466
2885,208.4306563393949
2886,217.79902858342533
2887,204.01936438107515
2888,174.48502079950055
2889,175.80092461358225
2890,161.81805745104376
2891,165.77460046251096
2892,148.72456922203392
2893,148.72456922203392
2894,184.37196254355752
2895,153.19526594891664
2896,174.34122260787518
2897,190.40063977750341
2898,198.60311936390087
2899,238.63746805680427
2900,238.63746805680427
2901,169.95815471585493
2902,171.72322435226508
2903,181.37252610501088
2904,118.90974873125504
2905,146.6561439279256
2906,142.04164900941754
2907,137.28335589928415
2908,152.8630563846197
2909,154.18337598331246
2910,129.73882821992757
2911,129.73882821992757
2912,139.244331781048
2913,142.2546876915188
2914,187.1937528645401
2915,160.53008639302553
2916,144.674403788336
2917,144.674403788336
2918,121.48314785938494
2919,95.90093150466654
2920,72.39943366602688
2921,91.09507424842957
2922,95.90093150466654
2923,124.1193712721594
2924,160.6281176187597
2925,226.49065449892717
2926,217.35928343550304
2927,271.4546874093886
2928,271.4546874093886
2929,233.0966671907577
2930,231.1183956850241
2931,221.55353647311514
2932,213.50106804316644
2933,193.79401416146388
2934,193.79401416146388
2935,198.13827835552473
2936,179.26765887923318
2937,185.53821464831307
2938,198.32843320597163
2939,210.89022481997426
2940,188.44891629976308
2941,188.44891629976308
2942,218.8446620241888
2943,206.47893286165453
2944,206.47893286165453
2945,190.89923237631896
2946,236.4200577622415
2947,178.43547198805052
2948,228.5663765078701
2949,209.2514595933722
2950,243.9601696569871
2951,243.9601696569871
2952,230.18050545463691
2953,238.0297709243973
2954,229.97730249444857
2955,201.19899116342347
2956,184.48487841561376
2957,175.91825627024951
2958,170.3830035581018
2959,169.62702042532678
2960,178.43547198805052
2961,196.4344850884667
2962,79.17820570751672
2963,103.6897812351605
2964,88.2081119755591
2965,88.2081119755591
2966,88.2081119755591
2967,64.08251853847663
2968,38.3530704224853
2969,38.25503919675114
2970,27.709898270031346
2971,59.34152105231297
2972,105.69086145455424
2973,105.69086145455424
2974,88.16552931439556
2975,59.978093008377954
2976,84.35899745937711
2977,85.67931705806984
2978,42.60277202466801
2979,42.60277202466801
2980,33.22998399602656
2981,69.88270577504042
2982,71.19860958912214
2983,78.54760642176078
2984,77.22728682306804
2985,74.59106341029359
2986,97.38704519578879
2987,34.648582096075415
2988,83.79932405369236
2989,122.07314003670278
2990,57.34595392260965
2991,51.41555519001989
2992,30.3006019925366
2993,6.038705236510907
2994,38.3530704224853
2995,47.8448661461002
2996,68.99082280505877
2997,91.71548916469786
2998,171.36768018594506
2999,140.87390323578518
3000,140.87390323578518
3001,158.90391979767662
3002,140.87390323578518
3003,130.1256084666515
3004,142.41113363217173
3005,138.45459062070455
3006,112.89734200342626
3007,112.89734200342626
3008,27.611867044297185
3009,57.507047738204705
3010,66.07366988356895
3011,66.07366988356895
3012,36.05960961770174
3013,36.05960961770174
3014,42.6523760419434
3015,10.777534728489002
3016,62.618400748158564
3017,61.302496934076856
3018,86.88029750418423
3019,120.01796998058896
3020,135.11795378163185
3021,151.5382571813675
3022,167.29619288945128
3023,177.12372986494526
3024,162.68169797094322
3025,154.4792183845458
3026,164.30675536003977
3027,136.73545820986624
3028,142.68665617090707
3029,129.8488824375505
3030,100.60839732182446
3031,95.9939024033164
3032,83.80640846353032
3033,85.85170773352277
3034,75.11207370606905
3035,89.71916459006412
3036,88.96318145728911
3037,76.49942106902067
3038,87.5758340943375
3039,87.5758340943375
3040,53.96611704711049
3041,60.66592242085238
3042,52.561474060189084
3043,141.20064826030466
3044,149.1611211885544
3045,162.8263216035559
3046,169.77992514013053
3047,165.72535090292916
3048,165.72535090292916
3049,161.57744555373307
3050,155.6218318080812
3051,132.53627921833467
3052,150.15802264480337
3053,118.99862167413225
3054,92.69468197697343
3055,89.33347889289925
3056,103.08683974751354
3057,81.22903053223594
3058,67.93784346232258
3059,36.4044291465633
3060,25.12898167004721
3061,35.20178163254829
3062,15.53915472069815
3063,15.53915472069815
3064,5.494706947510309
3065,-2.1168484961051774
3066,-12.826920289804235
3067,10.674577548835373
3068,61.49334910249732
3069,42.44999852274236
3070,66.29920635873428
3071,99.9089234059613
3072,101.95422267595379
3073,120.71363469375598
3074,99.31799926317932
3075,68.37550909020206
3076,110.92802962206699
3077,133.8816946774813
3078,103.79619086274415
3079,79.2890311197114
3080,64.65122110336942
3081,15.530645739070508
3082,92.68617299534579
3083,141.83365862410338
3084,140.41530779967647
3085,156.8356111994121
3086,142.01956596032193
3087,142.77554909309697
3088,144.82084836308945
3089,140.41530779967647
3090,158.08448724923497
3091,148.25695027374098
3092,162.58010259578333
3093,189.00055492186817
3094,190.32087452056092
3095,187.02228341613457
3096,159.3529550402269
3097,141.83365862410338
3098,130.3832322536984
3099,74.9929379884769
3100,103.0363988620809
3101,49.036708288670354
3102,49.036708288670354
3103,44.257154380169254
3104,48.6774565190195
3105,52.03865960309366
3106,52.03865960309366
3107,98.51111812111739
3108,86.04735773284895
3109,87.0869950984483
3110,97.0927672966905
3111,88.6835811456234
3112,88.09265700284143
3113,100.64074077933849
3114,91.93032044234891
3115,100.64074077933849
3116,47.70843470414323
3117,26.27412369862091
3118,95.75966101102752
3119,95.75966101102752
3120,79.99405318947338
3121,63.4374464707945
3122,48.35901986151575
3123,22.59101532318695
3124,-0.2525306084118597
3125,18.44310997399083
3126,18.44310997399083
3127,-8.526453743679184
3128,17.055762611039228
3129,51.33110367877748
3130,97.30980621739812
3131,97.30980621739812
3132,109.70653884140769
3133,109.77356660566657
3134,109.77356660566657
3135,109.70653884140769
3136,113.07215771009291
3137,114.02391896520786
3138,159.7649114776836
3139,153.40223208389096
3140,171.26168553650456
3141,167.11378018730846
3142,177.77750429259152
3143,172.2112481189685
3144,157.87491956417097
3145,146.24420912944043
3146,132.74406770443198
3147,131.42816389035028
3148,117.27007055830094
3149,120.63568942698615
3150,117.82999123960765
3151,118.6109421098228
3152,107.1662671343246
3153,93.28885603536865
3154,75.38317404694723
3155,78.74879291563245
3156,80.8250956471002
3157,73.14088916733286
3158,46.55742669283231
3159,65.61365711194601
3160,57.437480873284414
3161,64.32405664560017
3162,83.74142057044322
3163,102.39838557790024
3164,120.4284021397917
3165,130.74320876044052
3166,130.0182290891408
3167,120.54740983476518
3168,92.50394896116116
3169,106.76332984780397
3170,110.15995217796447
3171,71.86871244797052
3172,93.7008450802694
3173,73.18461626205224
3174,80.04018857289272
3175,57.604915776716666
3176,70.35703051154888
3177,45.18750307686426
3178,45.18750307686426
3179,44.52955116982338
3180,28.09612065510703
3181,44.52955116982338
3182,28.949850684487814
3183,37.00231911443652
3184,39.92260921217749
3185,79.31079311698196
3186,83.80640846353032
3187,113.89516860712679
3188,140.83138362834777
3189,178.0487262024077
3190,180.92278776434085
3191,180.14158961850376
3192,145.91259623918154
3193,104.73545432479503
3194,150.8580041728155
3195,98.15452852301279
3196,103.6897812351605
3197,80.49852530620947
3198,100.88408304778198
3199,133.32112323881606
3200,136.90910790670546
3201,136.90910790670546
3202,136.90910790670546
3203,92.61069901675528
3204,70.15416542221156
3205,100.2990248877372
3206,83.24899364726016
3207,36.99919732183707
3208,67.14405678736273
3209,79.96103129226825
3210,101.07598448975155
3211,234.48574027365333
3212,228.13828595419324
3213,181.74701364814703
3214,201.45707658308697
3215,178.84798434877374
3216,155.36286995397415
3217,152.72664654119973
3218,156.6831895526669
3219,156.6831895526669
3220,137.363856853558
3221,116.69761687889208
3222,92.76820504588613
3223,121.8169569900253
3224,120.58934173857014
3225,120.58934173857014
3226,101.27442482407227
3227,70.78064787391234
3228,70.78064787391234
3229,70.14899931460737
3230,38.61558499884811
3231,55.51118929826538
3232,109.73546278284017
3233,127.2027792682491
3234,157.64045689647986
3235,150.0926728882639
3236,157.1995439101466
3237,155.90419204889398
3238,156.00222327462814
3239,142.88818309278918
3240,170.1340132589416
3241,153.65435420841743
3242,144.96448582425694
3243,153.65435420841743
3244,144.3065339172161
3245,140.84288382279672
3246,48.95093460192044
3247,45.98379561686062
3248,-21.36999039950757
3249,-14.51946063803527
3250,-41.768547133047065
3251,-14.390710279954249
3252,-18.445284517155585
3253,-42.30216446661785
3254,-42.30216446661785
3255,-51.11503181395264
3256,-51.11503181395264
3257,-43.06256338400394
3258,-16.249974090714346
3259,5.9356199338435545
3260,5.206224477932778
3261,10.622469495107055
3262,10.622469495107055
3263,2.471969839424162
3264,6.428512850891366
3265,22.00821333622693
3266,-3.8192660054985765
3267,-3.063282872723562
3268,4.187682734180953
3269,15.632357709679127
3270,-10.607810552080167
3271,-21.363530159062208
3272,15.632357709679127
3273,14.974405802638273
3274,30.55410628797381
3275,-5.916545206205626
3276,14.824394646189518
3277,6.771926216240814
3278,6.771926216240814
3279,6.771926216240814
3280,6.771926216240814
3281,4.726626946248331
3282,-2.5553421221314636
3283,-11.923714366161875
3284,-6.486208550619921
3285,-9.847411634694112
3286,-13.244033964854623
3287,-13.244033964854623
3288,-7.802112364701628
3289,-18.445284517155585
3290,-18.445284517155585
3291,-20.49058378714804
3292,-18.445284517155585
3293,-44.254759389372765
3294,-48.3093336265741
3295,-8.503281197153456
3296,-13.282835105654556
3297,-13.282835105654556
3298,-8.503281197153456
3299,15.758615558872236
3300,-2.9370250235304525
3301,-2.9370250235304525
3302,5.115443406418279
3303,-3.060732832243332
3304,-8.374530839072435
3305,-24.748605703000237
3306,-30.18611151854222
3307,-19.213352990852542
3308,-11.885864232203573
3309,-16.669833925315686
3310,-49.926089580283644
3311,-20.5029534571984
3312,-27.774471016931955
3313,-21.82327305589115
3314,-14.93669728357537
3315,-36.748277963045155
3316,-36.18835728173849
3317,-36.18835728173849
3318,-6.832248922912072
3319,-20.374322251725545
3320,5.652191541199215
3321,4.336287727117508
3322,9.773793542659462
3323,-19.546895570080636
3324,-19.546895570080636
3325,7.728494272666978
3326,9.773793542659462
3327,9.773793542659462
3328,26.495578403939533
3329,-0.2525306084118597
3330,21.270695724494203
3331,22.59101532318695
3332,22.59101532318695
3333,49.4891354919871
3334,106.56033919261233
3335,97.18755116397087
3336,113.21270854326448
3337,123.25715631645231
3338,168.63400626996125
3339,53.474434174504125
3340,80.15564354561039
3341,37.89473368916856
3342,53.474434174504125
3343,-16.16431253503052
3344,62.415188817564655
3345,55.5286130452489
3346,34.41365984776564
3347,49.237377200326165
3348,49.237377200326165
3349,31.71808078420267
3350,25.48620059006845
3351,42.38180488948572
3352,42.38180488948572
3353,54.58659445324156
3354,97.0927672966905
3355,126.35892899539525
3356,139.67641941304447
3357,142.41508983616413
3358,158.0541459722882
3359,128.53297862346875
3360,134.09923479709178
3361,85.85170773352277
3362,138.72877754914413
3363,99.38610894886588
3364,82.18351906861933
3365,81.45853939731961
3366,84.70073478642034
3367,48.761779907248126
3368,53.541333815749226
3369,46.68547717578036
3370,52.78535068297418
3371,45.488865385800494
3372,59.00955876363807
3373,34.84569323334654
3374,34.089710100571494
3375,34.089710100571494
3376,40.38094594549426
3377,36.91729585107487
3378,21.61827759883272
3379,48.018804736845595
3380,93.74336468770682
3381,103.92411577983786
3382,109.4593684919856
3383,103.26616387279701
3384,104.84487357347754
3385,104.84487357347754
3386,88.3444152945023
3387,70.96467852618134
3388,88.3444152945023
3389,56.030050108527945
3390,65.03427979359157
3391,76.23712535173027
3392,59.34152105231297
3393,31.05618164357503
3394,45.70141649776539
3395,22.128475110255835
3396,47.679688003498995
3397,28.984047421096335
3398,27.663727822403587
3399,94.65254328165821
3400,94.65254328165821
3401,46.45356257915623
3402,55.776415132917435
3403,81.32762802616058
3404,176.8185394750304
3405,193.23442709015504
3406,190.28040880682983
3407,189.06142588050506
3408,187.93142940264192
3409,178.439633679027
3410,148.62147068810788
3411,127.70555194182387
3412,130.27474759033944
3413,141.48963192878506
3414,137.27028303071904
3415,118.17119499248733
3416,117.58027084970536
3417,83.69457168312435
3418,82.96959201182462
3419,76.8697185046308
3420,25.982711699427995
3421,46.99991800030551
3422,25.853961341346945
3423,-0.6984976716782967
3424,10.27426085601141
3425,49.071520618033844
3426,103.79619086274415
3427,90.12773411888331
3428,112.37268379422976
3429,165.29615938644713
3430,177.57401243849702
3431,193.7729892559278
3432,195.09330885462055
3433,197.19041081453938
3434,219.73990012244212
3435,217.60151701607683
3436,209.7687541427647
3437,186.08460529676583
3438,189.89717287581945
3439,174.737833423988
3440,191.53540649767112
3441,190.9161301655759
3442,177.89570542486013
3443,162.24347305598087
3444,86.92509472014834
3445,124.59705811804707
3446,130.54825607908793
3447,115.66518307573885
3448,106.31736278453751
3449,147.88164515899288
3450,184.75127773570057
3451,202.08466681560552
3452,202.08466681560552
3453,203.40057062968725
3454,218.93833921121782
3455,237.33249833207606
3456,237.33249833207606
3457,218.2166158687774
3458,194.0527503384859
3459,156.04219284158535
3460,177.37405683676246
3461,204.6538624641211
3462,174.63980219825385
3463,216.98937369321135
3464,79.00943080804569
3465,110.83445579922804
3466,108.29626361218774
3467,89.89223370520816
3468,89.89223370520816
3469,117.82999123960765
3470,119.15031083830038
3471,101.63101442217688
3472,101.63101442217688
3473,128.49813112950173
3474,141.13682129388457
3475,158.22825283341626
3476,182.61653300448933
3477,216.7211918103415
3478,214.67589254034903
3479,217.09520515542965
3480,235.1252217173211
3481,222.01118153548214
3482,144.43529324570272
3483,161.05463109663765
3484,151.7068108054363
3485,125.39961477941813
3486,81.15276130377234
3487,114.25175820523141
3488,148.2431607110169
3489,149.66151153544382
3490,140.31369124424248
3491,126.52961125728129
3492,126.52961125728129
3493,110.29963097837523
3494,81.15276130377234
3495,81.88215675968307
3496,117.18179096607996
3497,119.90233776708305
3498,209.72228088849437
3499,191.68459221313253
3500,226.83875917070546
3501,264.366343654454
3502,290.11912311845026
3503,290.11912311845026
3504,288.79880351975754
3505,292.3944603011173
3506,262.3880721487204
3507,136.37886861176162
3508,239.4807547817221
3509,227.71362187544017
3510,216.38753007850522
3511,-6.854563459211533
3512,-6.854563459211533
3513,-6.854563459211533
3514,7.057107430079014
3515,75.03004165552869
3516,89.85979473212441
3517,83.75858561463481
3518,58.99200443687636
3519,58.99200443687636
3520,80.97856401023502
3521,109.93511056400834
3522,128.28183366177677
3523,145.83213353937555
3524,170.81900996670097
3525,179.22493978890873
3526,209.17402113209448
3527,227.52950467800704
3528,179.22493978890873
3529,179.22493978890873
3530,182.58614287298292
3531,154.58902968779492
3532,137.31173992981914
3533,156.73236018352156
3534,71.08201018284862
3535,99.12547105645262
3536,81.12645795603645
3537,63.09644139414502
3538,41.98148819666173
3539,23.28584761425907
3540,63.09644139414502
3541,36.54398238111975
3542,18.50629370575797
3543,39.745581476711266
3544,57.2898456302749
3545,116.62901079349325
3546,142.80553574286677
3547,131.5430872583176
3548,142.80553574286677
3549,162.40113489045802
3550,202.05892275495256
3551,202.05892275495256
3552,157.1286880649091
3553,127.80358316755803
3554,103.60545784693187
3555,81.8144291202912
3556,80.41420191798083
3557,80.41420191798083
3558,73.38794734525433
3559,88.61668150437829
3560,78.453226036217
3561,72.44605687626076
3562,72.07204353117261
3563,51.33110367877748
3564,52.718451041729054
3565,50.299138426648454
3566,71.41409162413176
3567,73.86440770068766
3568,93.59201353521932
3569,131.82377846181654
3570,162.94450385754203
3571,169.83107962985775
3572,262.086590687176
3573,275.8629985606668
3574,263.22100294965014
3575,229.49227820744966
3576,212.59993023689174
3577,193.76031422207546
3578,252.44152747825297
3579,196.39653763484992
3580,221.94775052809308
3581,196.39653763484992
3582,163.44151616580444
3583,148.34153236476152
3584,139.49398071068194
3585,85.5643936901025
3586,85.5643936901025
3587,29.473175310891662
3588,49.4891354919871
3589,23.90691913726866
3590,46.09251316182656
3591,117.82278767716153
3592,197.64995759229757
3593,220.56053128815523
3594,232.8383843402051
3595,247.2727441207368
3596,254.46405768345633
3597,257.18485176008136
3598,258.9003173792162
3599,242.00029729518786
3600,222.66204903268505
3601,197.95469538270137
3602,174.56440500255104
3603,166.53248852543143
3604,155.32964296729273
3605,154.8748940204402
3606,138.96874433612007
3607,106.72486657785502
3608,68.44746280838037
3609,47.33250961089706
3610,58.02120145362022
3611,56.705297639538514
3612,93.61686212005122
3613,92.66510086493629
3614,62.197450021723995
3615,62.95784893911005
3616,56.95067977915383
3617,89.66031910858402
3618,109.4593684919856
3619,133.02463776602477
3620,66.07366988356895
3621,66.07366988356895
3622,45.84521468939073
3623,33.17825134093397
3624,62.05464301546769
3625,148.85568608017704
3626,244.5574726027056
3627,222.90339795236665
3628,221.95163669725173
3629,167.46591238251784
3630,159.01375402450228
3631,144.1977087854121
3632,135.92820143475575
3633,146.5963413246498
3634,153.3284901559058
3635,153.3284901559058
3636,132.27318900260747
3637,110.79734957501677
3638,32.99071452702418
3639,76.04229182298587
3640,163.78138830530466
3641,202.45431349385711
3642,193.68424111268257
3643,197.83981857534906
3644,196.62194598700148
3645,208.50795846524312
3646,175.95570601233558
3647,196.74082555896118
3648,159.4166913110229
3649,173.37459073612126
3650,147.05863426195896
3651,138.95969002058047
3652,127.63359822364554
3653,129.67889749363803
3654,119.01517338835495
3655,119.01517338835495
3656,127.14070530659772
3657,127.14070530659772
3658,113.54694844046611
3659,113.47992067620723
3660,84.7817642244217
3661,87.51601886293032
3662,104.19912814926478
3663,136.07258034890594
3664,142.19875720383564
3665,156.76717251288508
3666,170.43237292788658
3667,191.57832958684514
3668,198.66393981036015
3669,195.8064389330553
3670,199.20306126321577
3671,179.12774543133185
3672,184.7687014826841
3673,154.3059279939995
3674,138.0715319304824
3675,146.694372550384
3676,89.33347889289925
3677,79.07645857230456
3678,66.89338041712952
3679,45.21380642460011
3680,27.531499860060904
3681,5.096227063884896
3682,5.096227063884896
3683,42.38180488948572
3684,72.22530204607513
3685,67.01988298478507
3686,81.15276130377234
3687,147.1648477704719
3688,164.49823685037686
3689,210.38023279553522
3690,191.02664030609168
3691,229.4749825834799
3692,286.34848744320163
3693,290.11912311845026
3694,296.3510033125845
3695,280.11660724906744
3696,267.0025670672285
3697,247.68323436811957
3698,229.4749825834799
3699,197.69188949610253
3700,169.4778655132207
3701,155.69378552625952
3702,120.98507546264464
3703,148.84262900003006
3704,228.59615669364524
3705,156.44564029741437
3706,156.44564029741437
3707,140.21566001850832
3708,133.36008770766787
3709,117.78805933580264
3710,135.99631112044233
3711,148.2431607110169
3712,180.77456481769894
3713,191.9817770426742
3714,201.57927610549362
3715,229.857071523775
3716,240.96625252301607
3717,234.73437232888188
3718,240.96625252301607
3719,238.02854764869718
3720,237.0097095115489
3721,224.9410951437225
3722,152.42086203440633
3723,152.42086203440633
3724,120.9214231798533
3725,125.04302518131352
3726,137.50678556958198
3727,106.03835017650424
3728,60.312582738361044
3729,39.19762954087773
3730,52.78535068297418
3731,25.81578696530414
3732,48.761779907248126
3733,46.29008387971635
3734,46.29008387971635
3735,24.228824428628428
3736,17.00325107557427
3737,21.368195345478
3738,21.368195345478
3739,77.557444950423
3740,82.97368996759727
3741,56.705297639538514
3742,57.507047738204705
3743,54.06907422676406
3744,67.17707868456787
3745,67.17707868456787
3746,52.43356532902135
3747,52.43356532902135
3748,125.86061873641012
3749,77.15695361217536
3750,81.11349662364256
3751,85.20942204212407
3752,85.57356460109084
3753,60.9475252860984
3754,68.19824361738091
3755,78.88693546010408
3756,84.25766078700912
3757,92.4601403734066
3758,85.7235757575396
3759,109.76856171587139
3760,140.86848788314583
3761,138.23226447037138
3762,165.23005225434088
3763,180.62384540345786
3764,187.1916440902594
3765,158.49348763847388
3766,173.5934714395168
3767,140.92796268654251
3768,154.5338074507555
3769,129.43130778032975
3770,111.4322946799136
3771,87.1703979238879
3772,96.47325061427097
3773,116.00949411107372
3774,96.83739317323773
3775,107.52608501596092
3776,104.88986160318645
3777,104.88986160318645
3778,84.61551132010327
3779,91.34766015135925
3780,87.39553292450306
3781,106.2101812018792
3782,127.35613786083776
3783,127.35613786083776
3784,144.36731628558093
3785,125.67167570317825
3786,146.78662890066153
3787,146.78662890066153
3788,159.88011712967136
3789,191.22972206856392
3790,187.2731790570967
3791,207.56540568667447
3792,142.69070348218003
3793,122.23370219173759
3794,119.30366943088904
3795,136.31484785563222
3796,116.00949411107372
3797,116.00949411107372
3798,116.00949411107372
3799,116.00949411107372
3800,59.9894720051108
3801,59.9894720051108
3802,59.9894720051108
3803,59.9894720051108
3804,84.2203652996612
3805,84.2203652996612
3806,65.52472471725852
3807,85.83007846181701
3808,118.65859736320694
3809,148.256959655803
3810,179.42391358733633
3811,201.40605737608394
3812,214.72354779373316
3813,218.94289669179915
3814,218.94289669179915
3815,224.1559387487851
3816,188.18631385504048
3817,151.5511349756183
3818,131.72108213074148
3819,127.11100299684445
3820,123.15445998537724
3821,102.03950678789397
3822,105.99604979936117
3823,101.08774553277902
3824,84.87831720670205
3825,80.26382228819399
3826,98.95946287059667
3827,89.31016111785088
3828,86.19422102078377
3829,102.25038186155265
3830,120.24172284849845
3831,188.33011204666582
3832,242.09534892279078
3833,283.817137326377
3834,307.9810028566685
3835,309.2969066707502
3836,310.617226269443
3837,310.617226269443
3838,287.6816848361452
3839,266.9979019618876
3840,273.70949884031444
3841,251.99049438506847
3842,220.08857084350592
3843,198.47602461523542
3844,172.4926786299471
3845,155.30326498245577
3846,137.96220378908046
3847,137.96220378908046
3848,113.04235512601392
3849,124.38899887577796
3850,124.38899887577796
3851,101.92272261812664
3852,85.86330544849844
3853,123.06867927708521
3854,110.12520220452411
3855,85.86330544849844
3856,100.80234965076289
3857,102.11825346484461
3858,125.42838896575535
3859,103.80271562250412
3860,98.53026879695521
3861,113.93173405954256
3862,84.13458459136918
3863,80.17804157990197
3864,58.58337169812603
3865,58.58337169812603
3866,61.219595110900485
3867,73.18308686204719
3868,73.18308686204719
3869,47.60087050732878
3870,57.631610443011084
3871,76.32725102541379
3872,69.59510219415779
3873,42.065617795181055
3874,42.065617795181055
3875,64.05984948201007
3876,64.05984948201007
3877,60.761258377583715
3878,85.87143016147985
3879,60.761258377583715
3880,59.44535456350201
3881,81.04002444527796
3882,86.60628061890095
3883,87.92218443298268
3884,116.67994381117866
3885,141.75144002012914
3886,141.75144002012914
3887,148.99774256680064
3888,126.56688555523564
3889,123.93066214246119
3890,101.4643858848099
3891,107.03064205843287
3892,119.37056907213416
3893,115.27022786904162
3894,89.69242729893423
3895,107.06774828264417
3896,100.21659175641472
3897,115.79629224175028
3898,95.96623939687346
3899,132.69189654116755
3900,165.17161711053143
3901,220.0821946914603
3902,278.64016170884156
3903,288.6846094820294
